[Thu Jan 26 11:33:54 2012] [error] [client 127.0.0.1] Directory index forbidden by Options directive: /var/www/cms/public/
[Thu Jan 26 11:33:59 2012] [error] [client 127.0.0.1] Directory index forbidden by Options directive: /var/www/cms/public/
[Thu Jan 26 11:34:05 2012] [error] [client 127.0.0.1] Directory index forbidden by Options directive: /var/www/cms/public/
[Thu Jan 26 11:34:09 2012] [error] [client 127.0.0.1] Directory index forbidden by Options directive: /var/www/cms/public/
[Thu Jan 26 13:00:00 2012] [error] [client 127.0.0.1] File does not exist: /var/www/cms/public/favicon.ico
[Thu Jan 26 13:00:01 2012] [error] [client 127.0.0.1] File does not exist: /var/www/cms/public/favicon.ico
[Thu Jan 26 13:00:01 2012] [error] [client 127.0.0.1] File does not exist: /var/www/cms/public/favicon.ico
[Fri Feb 10 23:45:59 2012] [error] [client 127.0.0.1] PHP Fatal error:  Uncaught exception 'Zend_View_Exception' with message 'script 'layout.phtml' not found in path (/var/www/cms/application/layouts/scripts/:/var/www/cms/application/layouts/scripts/:/var/www/cms/application/views/scripts/)' in /usr/share/php/Zend/View/Abstract.php:988\nStack trace:\n#0 /usr/share/php/Zend/View/Abstract.php(884): Zend_View_Abstract->_script('layout.phtml')\n#1 /usr/share/php/Zend/Layout.php(796): Zend_View_Abstract->render('layout.phtml')\n#2 /usr/share/php/Zend/Layout/Controller/Plugin/Layout.php(143): Zend_Layout->render()\n#3 /usr/share/php/Zend/Controller/Plugin/Broker.php(333): Zend_Layout_Controller_Plugin_Layout->postDispatch(Object(Zend_Controller_Request_Http))\n#4 /usr/share/php/Zend/Controller/Front.php(965): Zend_Controller_Plugin_Broker->postDispatch(Object(Zend_Controller_Request_Http))\n#5 /usr/share/php/Zend/Application/Bootstrap/Bootstrap.php(97): Zend_Controller_Front->dispatch()\n#6 /usr/share/php/Zend/Application.php(366): Zend_Application_Bootstrap_Bootstrap->run()\n#7 /var/www/cms/p in /usr/share/php/Zend/Controller/Plugin/Broker.php on line 336
[Sat Feb 11 01:28:32 2012] [error] [client 127.0.0.1] PHP   4. Zend_Controller_Front->dispatch($request = *uninitialized*, $response = *uninitialized*) /usr/share/php/Zend/Application/Bootstrap/Bootstrap.php:97, referer: http://smallcms.instanceof.org/
[Sat Feb 11 01:28:32 2012] [error] [client 127.0.0.1] PHP   5. Zend_Controller_Plugin_Broker->postDispatch($request = class Zend_Controller_Request_Http { protected $_paramSources = array (0 => '_GET', 1 => '_POST'); protected $_requestUri = '/'; protected $_baseUrl = ''; protected $_basePath = NULL; protected $_pathInfo = '/'; protected $_params = array ('controller' => 'index', 'action' => 'index', 'module' => 'default'); protected $_rawBody = NULL; protected $_aliases = array (); protected $_dispatched = TRUE; protected $_module = 'default'; protected $_moduleKey = 'module'; protected $_controller = 'index'; protected $_controllerKey = 'controller'; protected $_action = 'index'; protected $_actionKey = 'action' }) /usr/share/php/Zend/Controller/Front.php:965, referer: http://smallcms.instanceof.org/
[Sat Feb 11 01:28:32 2012] [error] [client 127.0.0.1] PHP   6. Zend_Layout_Controller_Plugin_Layout->postDispatch($request = class Zend_Controller_Request_Http { protected $_paramSources = array (0 => '_GET', 1 => '_POST'); protected $_requestUri = '/'; protected $_baseUrl = ''; protected $_basePath = NULL; protected $_pathInfo = '/'; protected $_params = array ('controller' => 'index', 'action' => 'index', 'module' => 'default'); protected $_rawBody = NULL; protected $_aliases = array (); protected $_dispatched = TRUE; protected $_module = 'default'; protected $_moduleKey = 'module'; protected $_controller = 'index'; protected $_controllerKey = 'controller'; protected $_action = 'index'; protected $_actionKey = 'action' }) /usr/share/php/Zend/Controller/Plugin/Broker.php:333, referer: http://smallcms.instanceof.org/
[Sat Feb 11 01:28:32 2012] [error] [client 127.0.0.1] PHP   7. Zend_Layout->render($name = *uninitialized*) /usr/share/php/Zend/Layout/Controller/Plugin/Layout.php:143, referer: http://smallcms.instanceof.org/
[Sat Feb 11 01:28:32 2012] [error] [client 127.0.0.1] PHP   8. Zend_View_Abstract->render($name = 'front.phtml') /usr/share/php/Zend/Layout.php:796, referer: http://smallcms.instanceof.org/
[Sat Feb 11 01:28:32 2012] [error] [client 127.0.0.1] PHP   9. Zend_View->_run('/var/www/cms/application/layouts/scripts/front.phtml') /usr/share/php/Zend/View/Abstract.php:888, referer: http://smallcms.instanceof.org/
[Sat Feb 11 01:28:32 2012] [error] [client 127.0.0.1] PHP  10. include() /usr/share/php/Zend/View.php:108, referer: http://smallcms.instanceof.org/
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Forms_Search' not found in /var/www/cms/application/layouts/scripts/front.phtml on line 2
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP Stack trace:
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP   1. {main}() /var/www/cms/public/index.php:0
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP   2. Zend_Application->run() /var/www/cms/public/index.php:26
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP   3. Zend_Application_Bootstrap_Bootstrap->run() /usr/share/php/Zend/Application.php:366
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP   4. Zend_Controller_Front->dispatch($request = *uninitialized*, $response = *uninitialized*) /usr/share/php/Zend/Application/Bootstrap/Bootstrap.php:97
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP   5. Zend_Controller_Plugin_Broker->postDispatch($request = class Zend_Controller_Request_Http { protected $_paramSources = array (0 => '_GET', 1 => '_POST'); protected $_requestUri = '/'; protected $_baseUrl = ''; protected $_basePath = NULL; protected $_pathInfo = '/'; protected $_params = array ('controller' => 'index', 'action' => 'index', 'module' => 'default'); protected $_rawBody = NULL; protected $_aliases = array (); protected $_dispatched = TRUE; protected $_module = 'default'; protected $_moduleKey = 'module'; protected $_controller = 'index'; protected $_controllerKey = 'controller'; protected $_action = 'index'; protected $_actionKey = 'action' }) /usr/share/php/Zend/Controller/Front.php:965
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP   6. Zend_Layout_Controller_Plugin_Layout->postDispatch($request = class Zend_Controller_Request_Http { protected $_paramSources = array (0 => '_GET', 1 => '_POST'); protected $_requestUri = '/'; protected $_baseUrl = ''; protected $_basePath = NULL; protected $_pathInfo = '/'; protected $_params = array ('controller' => 'index', 'action' => 'index', 'module' => 'default'); protected $_rawBody = NULL; protected $_aliases = array (); protected $_dispatched = TRUE; protected $_module = 'default'; protected $_moduleKey = 'module'; protected $_controller = 'index'; protected $_controllerKey = 'controller'; protected $_action = 'index'; protected $_actionKey = 'action' }) /usr/share/php/Zend/Controller/Plugin/Broker.php:333
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP   7. Zend_Layout->render($name = *uninitialized*) /usr/share/php/Zend/Layout/Controller/Plugin/Layout.php:143
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP   8. Zend_View_Abstract->render($name = 'front.phtml') /usr/share/php/Zend/Layout.php:796
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP   9. Zend_View->_run('/var/www/cms/application/layouts/scripts/front.phtml') /usr/share/php/Zend/View/Abstract.php:888
[Sun Feb 12 23:41:57 2012] [error] [client 127.0.0.1] PHP  10. include() /usr/share/php/Zend/View.php:108
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Forms_Search' not found in /var/www/cms/application/layouts/scripts/front.phtml on line 2
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP Stack trace:
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP   1. {main}() /var/www/cms/public/index.php:0
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP   2. Zend_Application->run() /var/www/cms/public/index.php:26
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP   3. Zend_Application_Bootstrap_Bootstrap->run() /usr/share/php/Zend/Application.php:366
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP   4. Zend_Controller_Front->dispatch($request = *uninitialized*, $response = *uninitialized*) /usr/share/php/Zend/Application/Bootstrap/Bootstrap.php:97
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP   5. Zend_Controller_Plugin_Broker->postDispatch($request = class Zend_Controller_Request_Http { protected $_paramSources = array (0 => '_GET', 1 => '_POST'); protected $_requestUri = '/'; protected $_baseUrl = ''; protected $_basePath = NULL; protected $_pathInfo = '/'; protected $_params = array ('controller' => 'index', 'action' => 'index', 'module' => 'default'); protected $_rawBody = NULL; protected $_aliases = array (); protected $_dispatched = TRUE; protected $_module = 'default'; protected $_moduleKey = 'module'; protected $_controller = 'index'; protected $_controllerKey = 'controller'; protected $_action = 'index'; protected $_actionKey = 'action' }) /usr/share/php/Zend/Controller/Front.php:965
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP   6. Zend_Layout_Controller_Plugin_Layout->postDispatch($request = class Zend_Controller_Request_Http { protected $_paramSources = array (0 => '_GET', 1 => '_POST'); protected $_requestUri = '/'; protected $_baseUrl = ''; protected $_basePath = NULL; protected $_pathInfo = '/'; protected $_params = array ('controller' => 'index', 'action' => 'index', 'module' => 'default'); protected $_rawBody = NULL; protected $_aliases = array (); protected $_dispatched = TRUE; protected $_module = 'default'; protected $_moduleKey = 'module'; protected $_controller = 'index'; protected $_controllerKey = 'controller'; protected $_action = 'index'; protected $_actionKey = 'action' }) /usr/share/php/Zend/Controller/Plugin/Broker.php:333
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP   7. Zend_Layout->render($name = *uninitialized*) /usr/share/php/Zend/Layout/Controller/Plugin/Layout.php:143
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP   8. Zend_View_Abstract->render($name = 'front.phtml') /usr/share/php/Zend/Layout.php:796
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP   9. Zend_View->_run('/var/www/cms/application/layouts/scripts/front.phtml') /usr/share/php/Zend/View/Abstract.php:888
[Sun Feb 12 23:42:00 2012] [error] [client 127.0.0.1] PHP  10. include() /usr/share/php/Zend/View.php:108
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP Warning:  Exception caught by form: Method getType does not exist\nStack Trace:\n#0 /usr/share/php/Zend/Form/Decorator/ViewHelper.php(92): Zend_Form->__call('getType', Array)\n#1 /usr/share/php/Zend/Form/Decorator/ViewHelper.php(92): Form_Search->getType()\n#2 /usr/share/php/Zend/Form/Decorator/ViewHelper.php(233): Zend_Form_Decorator_ViewHelper->getHelper()\n#3 /usr/share/php/Zend/Form.php(2904): Zend_Form_Decorator_ViewHelper->render('')\n#4 /usr/share/php/Zend/Form.php(2920): Zend_Form->render()\n#5 /var/www/cms/application/layouts/scripts/front.phtml(36): Zend_Form->__toString()\n#6 /usr/share/php/Zend/View.php(108): include('/var/www/cms/ap...')\n#7 /usr/share/php/Zend/View/Abstract.php(888): Zend_View->_run('/var/www/cms/ap...')\n#8 /usr/share/php/Zend/Layout.php(796): Zend_View_Abstract->render('front.phtml')\n#9 /usr/share/php/Zend/Layout/Controller/Plugin/Layout.php(143): Zend_Layout->render()\n#10 /usr/share/php/Zend/Controller/Plugin/Broker.php(333): Zend_Layout_Controller_Plugin_Layout->postDispatch(Object(Zend_Control in /usr/share/php/Zend/Form.php on line 2925
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP Stack trace:
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP   1. {main}() /var/www/cms/public/index.php:0
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP   2. Zend_Application->run() /var/www/cms/public/index.php:26
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP   3. Zend_Application_Bootstrap_Bootstrap->run() /usr/share/php/Zend/Application.php:366
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP   4. Zend_Controller_Front->dispatch($request = *uninitialized*, $response = *uninitialized*) /usr/share/php/Zend/Application/Bootstrap/Bootstrap.php:97
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP   5. Zend_Controller_Plugin_Broker->postDispatch($request = class Zend_Controller_Request_Http { protected $_paramSources = array (0 => '_GET', 1 => '_POST'); protected $_requestUri = '/'; protected $_baseUrl = ''; protected $_basePath = NULL; protected $_pathInfo = '/'; protected $_params = array ('controller' => 'index', 'action' => 'index', 'module' => 'default'); protected $_rawBody = NULL; protected $_aliases = array (); protected $_dispatched = TRUE; protected $_module = 'default'; protected $_moduleKey = 'module'; protected $_controller = 'index'; protected $_controllerKey = 'controller'; protected $_action = 'index'; protected $_actionKey = 'action' }) /usr/share/php/Zend/Controller/Front.php:965
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP   6. Zend_Layout_Controller_Plugin_Layout->postDispatch($request = class Zend_Controller_Request_Http { protected $_paramSources = array (0 => '_GET', 1 => '_POST'); protected $_requestUri = '/'; protected $_baseUrl = ''; protected $_basePath = NULL; protected $_pathInfo = '/'; protected $_params = array ('controller' => 'index', 'action' => 'index', 'module' => 'default'); protected $_rawBody = NULL; protected $_aliases = array (); protected $_dispatched = TRUE; protected $_module = 'default'; protected $_moduleKey = 'module'; protected $_controller = 'index'; protected $_controllerKey = 'controller'; protected $_action = 'index'; protected $_actionKey = 'action' }) /usr/share/php/Zend/Controller/Plugin/Broker.php:333
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP   7. Zend_Layout->render($name = *uninitialized*) /usr/share/php/Zend/Layout/Controller/Plugin/Layout.php:143
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP   8. Zend_View_Abstract->render($name = 'front.phtml') /usr/share/php/Zend/Layout.php:796
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP   9. Zend_View->_run('/var/www/cms/application/layouts/scripts/front.phtml') /usr/share/php/Zend/View/Abstract.php:888
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP  10. include() /usr/share/php/Zend/View.php:108
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP  11. Zend_Form->__toString() /usr/share/php/Zend/View.php:36
[Sun Feb 12 23:46:12 2012] [error] [client 127.0.0.1] PHP  12. trigger_error('Exception caught by form: Method getType does not exist\\nStack Trace:\\n#0 /usr/share/php/Zend/Form/Decorator/ViewHelper.php(92): Zend_Form->__call(\\'getType\\', Array)\\n#1 /usr/share/php/Zend/Form/Decorator/ViewHelper.php(92): Form_Search->getType()\\n#2 /usr/share/php/Zend/Form/Decorator/ViewHelper.php(233): Zend_Form_Decorator_ViewHelper->getHelper()\\n#3 /usr/share/php/Zend/Form.php(2904): Zend_Form_Decorator_ViewHelper->render(\\'\\')\\n#4 /usr/share/php/Zend/Form.php(2920): Zend_Form->render()\\n#5 /var/www/c...', 512) /usr/share/php/Zend/Form.php:2925
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Form_Search' not found in /var/www/cms/application/layouts/scripts/front.phtml on line 2
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP Stack trace:
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP   1. {main}() /var/www/cms/public/index.php:0
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP   2. Zend_Application->run() /var/www/cms/public/index.php:26
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP   3. Zend_Application_Bootstrap_Bootstrap->run() /usr/share/php/Zend/Application.php:366
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP   4. Zend_Controller_Front->dispatch($request = *uninitialized*, $response = *uninitialized*) /usr/share/php/Zend/Application/Bootstrap/Bootstrap.php:97
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP   5. Zend_Controller_Plugin_Broker->postDispatch($request = class Zend_Controller_Request_Http { protected $_paramSources = array (0 => '_GET', 1 => '_POST'); protected $_requestUri = '/'; protected $_baseUrl = ''; protected $_basePath = NULL; protected $_pathInfo = '/'; protected $_params = array ('controller' => 'index', 'action' => 'index', 'module' => 'default'); protected $_rawBody = NULL; protected $_aliases = array (); protected $_dispatched = TRUE; protected $_module = 'default'; protected $_moduleKey = 'module'; protected $_controller = 'index'; protected $_controllerKey = 'controller'; protected $_action = 'index'; protected $_actionKey = 'action' }) /usr/share/php/Zend/Controller/Front.php:965
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP   6. Zend_Layout_Controller_Plugin_Layout->postDispatch($request = class Zend_Controller_Request_Http { protected $_paramSources = array (0 => '_GET', 1 => '_POST'); protected $_requestUri = '/'; protected $_baseUrl = ''; protected $_basePath = NULL; protected $_pathInfo = '/'; protected $_params = array ('controller' => 'index', 'action' => 'index', 'module' => 'default'); protected $_rawBody = NULL; protected $_aliases = array (); protected $_dispatched = TRUE; protected $_module = 'default'; protected $_moduleKey = 'module'; protected $_controller = 'index'; protected $_controllerKey = 'controller'; protected $_action = 'index'; protected $_actionKey = 'action' }) /usr/share/php/Zend/Controller/Plugin/Broker.php:333
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP   7. Zend_Layout->render($name = *uninitialized*) /usr/share/php/Zend/Layout/Controller/Plugin/Layout.php:143
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP   8. Zend_View_Abstract->render($name = 'front.phtml') /usr/share/php/Zend/Layout.php:796
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP   9. Zend_View->_run('/var/www/cms/application/layouts/scripts/front.phtml') /usr/share/php/Zend/View/Abstract.php:888
[Sun Feb 12 23:55:45 2012] [error] [client 127.0.0.1] PHP  10. include() /usr/share/php/Zend/View.php:108
[Fri Feb 17 00:39:10 2012] [error] [client 127.0.0.1] PHP Fatal error:  Can't use function return value in write context in /var/www/cms/application/controllers/IndexController.php on line 17
[Fri Feb 17 00:39:10 2012] [error] [client 127.0.0.1] PHP Stack trace:
[Fri Feb 17 00:39:10 2012] [error] [client 127.0.0.1] PHP   1. {main}() /var/www/cms/public/index.php:0
[Fri Feb 17 00:39:10 2012] [error] [client 127.0.0.1] PHP   2. Zend_Application->run() /var/www/cms/public/index.php:26
[Fri Feb 17 00:39:10 2012] [error] [client 127.0.0.1] PHP   3. Zend_Application_Bootstrap_Bootstrap->run() /usr/share/php/Zend/Application.php:366
[Fri Feb 17 00:39:10 2012] [error] [client 127.0.0.1] PHP   4. Zend_Controller_Front->dispatch($request = *uninitialized*, $response = *uninitialized*) /usr/share/php/Zend/Application/Bootstrap/Bootstrap.php:97
